id,year,revtotal,member,overallaccountscore,activitysum,revperstudent,diststudachievescore,diststudentgrowthscore,pctlep,pctwhite,pctswd,pctecondisad,insttype,largegroupby,groupbyvalue,groupcount,studentcount,schoolname,initenroll,instloc,instlevel
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,168,11,North High,First Fall,Multiple,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,168,1,North High,First Fall,Out-of-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,168,14,North High,First Fall,Out-of-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,168,1,North High,First Fall,Out-of-State,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,168,1,North High,Later Enrollment,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,168,2,North High,Later Enrollment,Out-of-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,168,9,North High,Second Fall,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,168,2,North High,Second Fall,In-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,168,1,North High,Second Fall,Multiple,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,168,1,North High,Second Fall,Out-of-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,168,1,North High,Second Fall,Out-of-State,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,155,32,South High,First Fall,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,155,48,South High,First Fall,In-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,155,4,South High,First Fall,In-State,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,155,13,South High,First Fall,Multiple,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,155,5,South High,First Fall,Out-of-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,155,5,South High,Later Enrollment,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,155,7,South High,Second Fall,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,155,1,South High,Second Fall,In-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,155,2,South High,Second Fall,Multiple,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,155,1,South High,Second Fall,Out-of-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,155,1,South High,Second Fall,Out-of-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,16,1,Waukesha Academy of Health Professions,First Fall,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,16,4,Waukesha Academy of Health Professions,First Fall,In-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,16,2,Waukesha Academy of Health Professions,First Fall,In-State,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,16,1,Waukesha Academy of Health Professions,First Fall,Out-of-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,16,1,Waukesha Academy of Health Professions,First Fall,Out-of-State,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,27,10,Waukesha East Alternative School,First Fall,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,27,1,Waukesha East Alternative School,First Fall,In-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,27,1,Waukesha East Alternative School,First Fall,Multiple,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,27,3,Waukesha East Alternative School,First Fall,Multiple,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,27,3,Waukesha East Alternative School,Later Enrollment,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,27,1,Waukesha East Alternative School,Later Enrollment,Out-of-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,27,3,Waukesha East Alternative School,Second Fall,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,27,1,Waukesha East Alternative School,Second Fall,Multiple,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,27,1,Waukesha East Alternative School,Second Fall,Out-of-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,36,3,Waukesha Engineering Preparatory Academy,First Fall,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,36,17,Waukesha Engineering Preparatory Academy,First Fall,In-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,36,1,Waukesha Engineering Preparatory Academy,First Fall,Multiple,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,36,1,Waukesha Engineering Preparatory Academy,First Fall,Multiple,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,36,2,Waukesha Engineering Preparatory Academy,First Fall,Out-of-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,210,21,West High,First Fall,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,210,70,West High,First Fall,In-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,210,12,West High,First Fall,In-State,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,210,4,West High,First Fall,Multiple,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,210,11,West High,First Fall,Multiple,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,210,20,West High,First Fall,Out-of-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,210,2,West High,Later Enrollment,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,210,1,West High,Later Enrollment,Multiple,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,210,1,West High,Later Enrollment,Out-of-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,210,6,West High,Second Fall,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,210,2,West High,Second Fall,In-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,210,1,West High,Second Fall,Multiple,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,210,1,West High,Second Fall,Out-of-State,4-Year
6181,2017-18,59362129.64,4195,84.6,2575757,14150.686445768772,91.3,73.7,0.016,0.888,0.084,0.065,Public,All Students,All Students,276,36,Waunakee High,First Fall,In-State,2-Year
6181,2017-18,59362129.64,4195,84.6,2575757,14150.686445768772,91.3,73.7,0.016,0.888,0.084,0.065,Public,All Students,All Students,276,103,Waunakee High,First Fall,In-State,4-Year
6181,2017-18,59362129.64,4195,84.6,2575757,14150.686445768772,91.3,73.7,0.016,0.888,0.084,0.065,Public,All Students,All Students,276,27,Waunakee High,First Fall,In-State,Multiple
6181,2017-18,59362129.64,4195,84.6,2575757,14150.686445768772,91.3,73.7,0.016,0.888,0.084,0.065,Public,All Students,All Students,276,5,Waunakee High,First Fall,Multiple,4-Year
6181,2017-18,59362129.64,4195,84.6,2575757,14150.686445768772,91.3,73.7,0.016,0.888,0.084,0.065,Public,All Students,All Students,276,7,Waunakee High,First Fall,Multiple,Multiple
6181,2017-18,59362129.64,4195,84.6,2575757,14150.686445768772,91.3,73.7,0.016,0.888,0.084,0.065,Public,All Students,All Students,276,25,Waunakee High,First Fall,Out-of-State,4-Year
6181,2017-18,59362129.64,4195,84.6,2575757,14150.686445768772,91.3,73.7,0.016,0.888,0.084,0.065,Public,All Students,All Students,276,1,Waunakee High,First Fall,Out-of-State,Multiple
6181,2017-18,59362129.64,4195,84.6,2575757,14150.686445768772,91.3,73.7,0.016,0.888,0.084,0.065,Public,All Students,All Students,276,2,Waunakee High,Later Enrollment,In-State,2-Year
6181,2017-18,59362129.64,4195,84.6,2575757,14150.686445768772,91.3,73.7,0.016,0.888,0.084,0.065,Public,All Students,All Students,276,1,Waunakee High,Later Enrollment,In-State,4-Year
6181,2017-18,59362129.64,4195,84.6,2575757,14150.686445768772,91.3,73.7,0.016,0.888,0.084,0.065,Public,All Students,All Students,276,1,Waunakee High,Later Enrollment,Out-of-State,2-Year
6181,2017-18,59362129.64,4195,84.6,2575757,14150.686445768772,91.3,73.7,0.016,0.888,0.084,0.065,Public,All Students,All Students,276,10,Waunakee High,Second Fall,In-State,2-Year
6181,2017-18,59362129.64,4195,84.6,2575757,14150.686445768772,91.3,73.7,0.016,0.888,0.084,0.065,Public,All Students,All Students,276,6,Waunakee High,Second Fall,In-State,4-Year
6181,2017-18,59362129.64,4195,84.6,2575757,14150.686445768772,91.3,73.7,0.016,0.888,0.084,0.065,Public,All Students,All Students,276,1,Waunakee High,Second Fall,In-State,Multiple
6181,2017-18,59362129.64,4195,84.6,2575757,14150.686445768772,91.3,73.7,0.016,0.888,0.084,0.065,Public,All Students,All Students,276,1,Waunakee High,Second Fall,Multiple,2-Year
6181,2017-18,59362129.64,4195,84.6,2575757,14150.686445768772,91.3,73.7,0.016,0.888,0.084,0.065,Public,All Students,All Students,276,4,Waunakee High,Second Fall,Out-of-State,4-Year
6195,2017-18,30450137.5,2144,78.8,1256097,14202.489505597016,72.6,75.6,0.004,0.911,0.139,0.397,Public,All Students,All Students,97,27,Waupaca High,First Fall,In-State,2-Year
6195,2017-18,30450137.5,2144,78.8,1256097,14202.489505597016,72.6,75.6,0.004,0.911,0.139,0.397,Public,All Students,All Students,97,35,Waupaca High,First Fall,In-State,4-Year
6195,2017-18,30450137.5,2144,78.8,1256097,14202.489505597016,72.6,75.6,0.004,0.911,0.139,0.397,Public,All Students,All Students,97,3,Waupaca High,First Fall,In-State,Multiple
6195,2017-18,30450137.5,2144,78.8,1256097,14202.489505597016,72.6,75.6,0.004,0.911,0.139,0.397,Public,All Students,All Students,97,2,Waupaca High,First Fall,Multiple,Multiple
6195,2017-18,30450137.5,2144,78.8,1256097,14202.489505597016,72.6,75.6,0.004,0.911,0.139,0.397,Public,All Students,All Students,97,3,Waupaca High,First Fall,Out-of-State,4-Year
6195,2017-18,30450137.5,2144,78.8,1256097,14202.489505597016,72.6,75.6,0.004,0.911,0.139,0.397,Public,All Students,All Students,97,3,Waupaca High,Later Enrollment,In-State,2-Year
6195,2017-18,30450137.5,2144,78.8,1256097,14202.489505597016,72.6,75.6,0.004,0.911,0.139,0.397,Public,All Students,All Students,97,7,Waupaca High,Second Fall,In-State,2-Year
6195,2017-18,30450137.5,2144,78.8,1256097,14202.489505597016,72.6,75.6,0.004,0.911,0.139,0.397,Public,All Students,All Students,97,2,Waupaca High,Second Fall,In-State,4-Year
6216,2017-18,27723172.02,2098,70.8,887480,13214.095338417541,65,60.3,0.021,0.877,0.13,0.342,Public,All Students,All Students,100,22,Waupun Area Senior High,First Fall,In-State,2-Year
6216,2017-18,27723172.02,2098,70.8,887480,13214.095338417541,65,60.3,0.021,0.877,0.13,0.342,Public,All Students,All Students,100,32,Waupun Area Senior High,First Fall,In-State,4-Year
6216,2017-18,27723172.02,2098,70.8,887480,13214.095338417541,65,60.3,0.021,0.877,0.13,0.342,Public,All Students,All Students,100,10,Waupun Area Senior High,First Fall,In-State,Multiple
6216,2017-18,27723172.02,2098,70.8,887480,13214.095338417541,65,60.3,0.021,0.877,0.13,0.342,Public,All Students,All Students,100,1,Waupun Area Senior High,First Fall,Multiple,4-Year
6216,2017-18,27723172.02,2098,70.8,887480,13214.095338417541,65,60.3,0.021,0.877,0.13,0.342,Public,All Students,All Students,100,9,Waupun Area Senior High,First Fall,Multiple,Multiple
6216,2017-18,27723172.02,2098,70.8,887480,13214.095338417541,65,60.3,0.021,0.877,0.13,0.342,Public,All Students,All Students,100,3,Waupun Area Senior High,First Fall,Out-of-State,4-Year
6216,2017-18,27723172.02,2098,70.8,887480,13214.095338417541,65,60.3,0.021,0.877,0.13,0.342,Public,All Students,All Students,100,3,Waupun Area Senior High,Later Enrollment,In-State,2-Year
6216,2017-18,27723172.02,2098,70.8,887480,13214.095338417541,65,60.3,0.021,0.877,0.13,0.342,Public,All Students,All Students,100,1,Waupun Area Senior High,Later Enrollment,Out-of-State,4-Year
6216,2017-18,27723172.02,2098,70.8,887480,13214.095338417541,65,60.3,0.021,0.877,0.13,0.342,Public,All Students,All Students,100,1,Waupun Area Senior High,Second Fall,In-State,2-Year
6216,2017-18,27723172.02,2098,70.8,887480,13214.095338417541,65,60.3,0.021,0.877,0.13,0.342,Public,All Students,All Students,100,1,Waupun Area Senior High,Second Fall,Multiple,2-Year
6216,2017-18,27723172.02,2098,70.8,887480,13214.095338417541,65,60.3,0.021,0.877,0.13,0.342,Public,All Students,All Students,100,1,Waupun Area Senior High,Second Fall,Out-of-State,2-Year
6223,2017-18,122836353,8657,75.3,5970523.53,14189.251819336952,66,69.8,0.121,0.664,0.143,0.42,Public,All Students,All Students,152,30,East High,First Fall,In-State,2-Year
6223,2017-18,122836353,8657,75.3,5970523.53,14189.251819336952,66,69.8,0.121,0.664,0.143,0.42,Public,All Students,All Students,152,35,East High,First Fall,In-State,4-Year
6223,2017-18,122836353,8657,75.3,5970523.53,14189.251819336952,66,69.8,0.121,0.664,0.143,0.42,Public,All Students,All Students,152,23,East High,First Fall,In-State,Multiple
6223,2017-18,122836353,8657,75.3,5970523.53,14189.251819336952,66,69.8,0.121,0.664,0.143,0.42,Public,All Students,All Students,152,3,East High,First Fall,Multiple,4-Year
6223,2017-18,122836353,8657,75.3,5970523.53,14189.251819336952,66,69.8,0.121,0.664,0.143,0.42,Public,All Students,All Students,152,4,East High,First Fall,Multiple,Multiple
6223,2017-18,122836353,8657,75.3,5970523.53,14189.251819336952,66,69.8,0.121,0.664,0.143,0.42,Public,All Students,All Students,152,1,East High,First Fall,Out-of-State,2-Year
6223,2017-18,122836353,8657,75.3,5970523.53,14189.251819336952,66,69.8,0.121,0.664,0.143,0.42,Public,All Students,All Students,152,9,East High,First Fall,Out-of-State,4-Year
6223,2017-18,122836353,8657,75.3,5970523.53,14189.251819336952,66,69.8,0.121,0.664,0.143,0.42,Public,All Students,All Students,152,7,East High,Later Enrollment,In-State,2-Year
6223,2017-18,122836353,8657,75.3,5970523.53,14189.251819336952,66,69.8,0.121,0.664,0.143,0.42,Public,All Students,All Students,152,1,East High,Later Enrollment,In-State,4-Year
6223,2017-18,122836353,8657,75.3,5970523.53,14189.251819336952,66,69.8,0.121,0.664,0.143,0.42,Public,All Students,All Students,152,1,East High,Later Enrollment,Out-of-State,2-Year
6223,2017-18,122836353,8657,75.3,5970523.53,14189.251819336952,66,69.8,0.121,0.664,0.143,0.42,Public,All Students,All Students,152,1,East High,Later Enrollment,Out-of-State,4-Year
6223,2017-18,122836353,8657,75.3,5970523.53,14189.251819336952,66,69.8,0.121,0.664,0.143,0.42,Public,All Students,All Students,152,7,East High,Second Fall,In-State,2-Year
6223,2017-18,122836353,8657,75.3,5970523.53,14189.251819336952,66,69.8,0.121,0.664,0.143,0.42,Public,All Students,All Students,152,3,East High,Second Fall,In-State,4-Year
6223,2017-18,122836353,8657,75.3,5970523.53,14189.251819336952,66,69.8,0.121,0.664,0.143,0.42,Public,All Students,All Students,152,2,East High,Second Fall,In-State,Multiple
6223,2017-18,122836353,8657,75.3,5970523.53,14189.251819336952,66,69.8,0.121,0.664,0.143,0.42,Public,All Students,All Students,152,1,East High,Second Fall,Out-of-State,2-Year
